count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,attack_types
1,1,0,0,0,0,1,0,0,0
2,1,0,0,1,1,0.5,1,0,1
3,1,0,0,0,0,0.33,0.67,0,0
16,17,0,0,0,0,1,0,0.12,0
268,5,1,1,0,0,0.02,0.06,0,1
3,2,0,0,0,0,0.67,0.67,0,0
4,4,0,0,0,0,1,0,0,0
7,7,0,0,0,0,1,0,0,0
292,14,1,1,0,0,0.05,0.06,0,1
5,33,0,0,0,0,1,0,0.09,0
2,2,1,1,0,0,1,0,0,1
17,17,0,0,0,0,1,0,0,0
19,19,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
297,15,1,1,0,0,0.05,0.05,0,1
150,1,1,1,0,0,0.01,0.06,0,1
198,6,1,1,0,0,0.03,0.08,0,1
63,4,1,1,0,0,0.06,0.08,0,1
4,4,0,0,0,0,1,0,0,0
199,1,0.65,1,0.35,0,0.01,0.41,0,1
1,4,0,0,0,0,1,0,0.5,0
1,41,0,0,0,0,1,0,1,1
106,105,0,0,0,0,0.99,0.02,0,0
68,68,0,0,0,0,1,0,0,0
20,20,0,0,0,0,1,0,0,0
6,39,0,0,0,0,1,0,0.05,0
1,1,0,0,0,0,1,0,0,0
11,12,0,0,0,0.08,1,0,0.17,0
299,9,1,1,0,0,0.03,0.05,0,1
1,2,0,0,0,0,1,0,1,0
509,1,0.21,0,0.78,1,0,1,0,1
30,8,0,0,0,0,0.27,0.1,0,1
3,4,0,0,0,0,1,0,0.5,0
4,4,0,0,0,0,1,0,0,0
234,1,1,1,0,0,0,0.06,0,1
88,88,0,0,0,0,1,0,0,1
244,17,0,0,1,1,0.07,0.06,0,1
1,1,0,0,0,0,1,0,0,0
254,253,0,0,0,0,1,0.01,0,0
4,4,0,0,0,0,1,0,0,0
237,12,1,1,0,0,0.05,0.05,0,1
1,1,0,0,0,0,1,0,0,0
287,15,0,0,1,1,0.05,0.06,0,1
4,4,0,0,0,0,1,0,0,1
19,25,0,0,0,0,1,0,0.2,0
1,1,0,0,1,1,1,0,0,0
1,1,0,0,0,0,1,0,0,0
11,11,1,1,0,0,1,0,0,1
73,3,1,1,0,0,0.04,0.07,0,1
1,1,0,0,1,1,1,0,0,0
104,104,0,0,0,0,1,0,0,0
6,18,0,0,0,0,1,0,0.17,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
256,256,0,0,0,0,1,0,0,0
2,1,0,0,0,0,0.5,1,0,0
240,6,1,1,0,0,0.03,0.07,0,1
149,2,1,1,0,0,0.01,0.07,0,1
1,1,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
14,14,0,0,0,0,1,0,0,0
2,1,0,0,0,0,0.5,1,0,0
92,3,1,1,0,0,0.03,0.07,0,1
1,2,1,0.5,0,0,1,0,1,0
2,1,0,0,1,1,0.5,1,0,1
191,2,1,1,0,0,0.01,0.06,0,1
1,48,0,0,0,0,1,0,0.06,0
8,9,0,0,0,0.11,1,0,0.22,0
5,6,0,0,0,0,1,0,0.33,0
6,7,0,0,0,0,1,0,0.29,0
230,230,0,0,0,0,1,0.01,0.01,0
1,1,0,0,0,0,1,0,0,0
12,5,1,1,0,0,0.42,0.33,0,1
2,2,0,0,0,0,1,0,0,0
99,99,0,0,0,0,1,0,0,1
150,20,0,0,1,1,0.13,0.06,0,1
1,1,0,0,0,0,1,0,0,0
226,16,1,1,0,0,0.07,0.05,0,1
81,1,0.09,0,0.91,1,0.01,1,0,1
122,7,0,0,1,1,0.06,0.07,0,1
54,54,0,0,0,0,1,0,0,0
237,8,1,1,0,0,0.03,0.07,0,1
219,2,1,1,0,0,0.01,0.06,0,1
1,1,0,0,0,0,1,0,0,0
148,19,1,1,0,0,0.13,0.05,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
276,20,1,1,0,0,0.07,0.05,0,1
4,1,0,0,0,0,0.25,0.5,0,0
1,1,0,0,0,0,1,0,0,0
66,146,0,0,0,0,1,0,0.01,0
148,147,0,0,0,0,0.99,0.01,0,0
1,1,0,0,0,0,1,0,0,0
166,4,1,1,0,0,0.02,0.07,0,1
197,5,1,1,0,0,0.03,0.07,0,1
1,1,0,0,0,0,1,0,0,0
71,151,0,0,0,0,1,0,0.01,0
2,32,0,0,0,0,1,0,0.06,0
4,16,0,0,0,0,1,0,0.25,0
1,1,0,0,0,0,1,0,0,0
11,13,0,0,0,0,1,0,0.15,0
104,2,0,0,1,1,0.02,0.08,0,1
264,20,0,0,1,1,0.08,0.05,0,1
10,33,0,0,0,0,1,0,0.06,0
1,1,0,0,0,0,1,0,0,0
21,21,0,0,0,0,1,0,0,0
254,22,1,1,0,0,0.09,0.05,0,1
122,11,1,1,0,0,0.09,0.06,0,1
1,1,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
101,1,1,1,0,0,0.01,0.08,0,1
232,15,1,1,0,0,0.06,0.06,0,1
16,16,0,0,0,0,1,0,0,0
131,7,1,1,0,0,0.05,0.06,0,1
23,24,0,0,0,0,1,0,0.08,0
9,15,0,0,0,0,1,0,0.27,0
1,1,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
4,5,0,0,0,0,1,0,0.4,0
126,4,1,1,0,0,0.03,0.07,0,1
263,3,1,1,0,0,0.01,0.06,0,1
1,1,0,0,1,1,1,0,0,0
127,12,1,1,0,0,0.09,0.06,0,1
194,18,1,1,0,0,0.09,0.05,0,1
2,2,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,1
266,15,0,0,1,1,0.06,0.07,0,1
27,27,0,0,0,0,1,0,0,1
1,36,0,0,0,0,1,0,1,1
25,5,1,1,0,0,0.2,0.08,0,1
100,7,1,1,0,0,0.07,0.05,0,1
1,1,0,0,0,0,1,0,0,0
240,10,0,0,1,1,0.04,0.06,0,1
5,5,0,0,0,0,1,0,0,0
287,17,1,1,0,0,0.06,0.06,0,1
282,19,0,0,1,1,0.07,0.06,0,1
1,8,0,0,0,0,1,0,0.25,0
1,1,0,0,0,0,1,0,0,1
129,18,1,1,0,0,0.14,0.05,0,1
244,5,1,1,0,0,0.02,0.07,0,1
279,11,1,1,0,0,0.04,0.06,0,1
1,1,0,0,0,0,1,0,0,0
13,14,0,0,0,0,1,0,0.14,0
1,1,0,0,0,0,1,0,0,0
134,16,1,1,0,0,0.12,0.07,0,1
2,2,0,0,1,1,1,0,0,1
2,2,0,0,0,0,1,0,0,1
65,2,0,0,1,1,0.03,0.54,0,1
1,1,0,0,0,0,1,0,0,0
269,18,1,1,0,0,0.07,0.06,0,1
1,22,0,0,0,0,1,0,1,1
2,2,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
2,2,0,0,1,1,1,0,0,1
216,292,0,0,0,0,1,0,0.01,0
322,322,0,0,0,0,1,0,0,1
31,11,1,1,0,0,0.35,0.06,0,1
4,4,0,0,0,0,1,0,0,0
271,25,1,1,0,0,0.09,0.05,0,1
26,26,0,0,0,0,1,0,0,0
140,12,1,1,0,0,0.09,0.06,0,1
180,13,1,1,0,0,0.07,0.07,0,1
278,20,1,1,0,0,0.07,0.06,0,1
45,4,1,1,0,0,0.09,0.13,0,1
6,3,1,1,0,0,0.5,0.33,0,1
2,29,0,0,0,0,1,0,0.07,0
279,10,1,1,0,0,0.04,0.06,0,1
1,1,0,0,0,0,1,0,0,0
13,13,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,1,0
21,1,0.05,0,0,0,0.05,0.38,0,0
1,1,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
2,2,0,0,0,0,1,0,0,0
111,17,0,0,1,1,0.15,0.06,0,1
366,1,0,0,1,1,0,0.52,0,1
145,7,1,1,0,0,0.05,0.07,0,1
9,10,0,0,0,0,1,0,0.2,0
231,9,1,1,0,0,0.04,0.07,0,1
8,18,0,0,0,0,1,0,0.22,0
130,4,1,1,0,0,0.03,0.06,0,1
21,21,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
23,3,1,1,0,0,0.13,0.17,0,1
2,2,0.5,0.5,0,0,1,0,0,0
191,191,0,0,0,0,1,0,0,0
10,10,0,0,0,0,1,0,0,0
214,16,1,1,0,0,0.07,0.06,0,1
6,6,0,0,0,0,1,0,0,0
35,35,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
2,1,0,0,1,1,0.5,1,0,1
244,2,1,1,0,0,0.01,0.06,0,1
2,2,0,0,0,0,1,0,0,0
257,3,1,1,0,0,0.01,0.07,0,1
12,12,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
1,27,0,0,0,0,1,0,1,1
2,2,0,0,0,0,1,0,0,0
23,30,0,0,0,0.03,1,0,0.13,0
78,1,0.01,0,0.92,1,0.01,1,0,1
7,11,0,0,0,0,1,0,0.18,0
234,6,1,1,0,0,0.03,0.06,0,1
2,2,0,0,0,0,1,0,0,0
116,2,0,0,1,1,0.02,0.07,0,1
1,1,0,0,0,0,1,0,0,0
106,6,1,1,0,0,0.06,0.07,0,1
74,152,0,0,0,0,1,0,0.01,0
2,4,0,0,0,0,1,0,0.5,0
2,1,0.5,1,0,0,0.5,1,0,0
1,1,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
256,4,1,1,0,0,0.02,0.06,0,1
8,8,0,0,0,0,1,0,0,0
286,15,1,1,0,0,0.05,0.06,0,1
233,7,1,1,0,0,0.03,0.06,0,1
23,23,0,0,0,0,1,0,0,0
29,15,1,1,0,0,0.52,0.07,0,1
1,1,0,0,0,0,1,0,0,0
17,17,0,0,0,0,1,0,0,1
108,18,1,1,0,0,0.17,0.06,0,1
102,2,1,1,0,0,0.02,0.07,0,1
10,15,0,0,0,0,1,0,0.13,0
229,9,1,1,0,0,0.04,0.07,0,1
239,12,1,1,0,0,0.05,0.06,0,1
1,1,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
18,18,0,0,0,0,1,0,0,1
258,6,0,0,1,1,0.02,0.07,0,1
4,4,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
105,5,1,1,0,0,0.05,0.07,0,1
145,21,1,1,0,0,0.14,0.05,0,1
1,4,0,0,0,0,1,0,1,0
19,79,0,0,0,0,1,0,0.03,0
10,10,0,0,0,0,1,0,0,0
1,11,0,0,0,0,1,0,0.55,0
10,10,0,0,0,0,1,0,0,0
123,21,1,1,0,0,0.17,0.06,0,1
9,2,1,1,0,0,0.22,0.33,0,1
1,1,0,0,0,0,1,0,0,0
45,2,1,1,0,0,0.04,0.13,0,1
1,2,0,0,0,0,1,0,1,1
265,9,1,1,0,0,0.03,0.06,0,1
255,7,1,1,0,0,0.03,0.06,0,1
104,10,1,1,0,0,0.1,0.06,0,1
150,20,1,1,0,0,0.13,0.06,0,1
2,2,0,0,0,0,1,0,0,0
31,31,0,0,0,0,1,0,0,0
232,3,1,1,0,0,0.01,0.06,0,1
217,2,1,1,0,0,0.01,0.07,0,1
66,1,0,0,1,1,0.02,0.09,0,1
1,1,0,0,1,1,1,0,0,1
16,16,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
1,1,0,0,1,1,1,0,0,1
4,4,0,0,0,0,1,0,0,0
1,4,0,0,0,0,1,0,0.75,0
1,1,0,0,0,0,1,0,0,0
1,36,0,0,0,0,1,0,1,1
1,3,0,0,0,0,1,0,1,0
195,1,1,1,0,0,0.01,0.06,0,1
232,13,1,1,0,0,0.06,0.07,0,1
1,1,0,0,0,0,1,0,0,0
65,65,0,0,0,0,1,0,0,1
1,17,0,0,0,0,1,0,1,1
1,1,0,0,1,1,1,0,0,1
120,2,1,1,0,0,0.02,0.06,0,1
204,1,0.06,0,0.88,1,0,1,0,1
8,14,0,0,0,0,1,0,0.21,0
63,2,0,0,1,1,0.03,0.54,0,1
1,1,0,0,0,0,1,0,0,0
1,2,0,0,1,1,1,0,1,0
262,18,1,1,0,0,0.07,0.06,0,1
3,3,0,0,0,0,1,0,0,0
146,16,1,1,0,0,0.11,0.05,0,1
20,20,0,0,0,0,1,0,0,0
2,1,0,0,1,1,0.5,1,0,1
261,261,0,0,0,0,1,0,0,1
242,1,1,1,0,0,0,0.07,0,1
213,21,1,1,0,0,0.1,0.05,0,1
50,11,1,1,0,0,0.22,0.08,0,1
1,52,0,0,0,0,1,0,1,1
170,11,1,1,0,0,0.06,0.06,0,1
252,23,1,1,0,0,0.09,0.06,0,1
126,15,1,1,0,0,0.12,0.06,0,1
34,34,0,0,0,0,1,0,0,0
269,18,0,0,1,1,0.07,0.06,0,1
1,26,0,0,0,0,1,0,1,1
5,5,0,0,0,0,1,0,0,0
6,6,0,0,0,0,1,0,0,0
61,15,1,1,0,0,0.25,0.07,0,1
13,13,0,0,0,0,1,0,0,0
281,3,1,1,0,0,0.01,0.06,0,1
1,1,0,0,1,1,1,0,0,0
240,1,1,1,0,0,0,0.06,0,1
260,8,1,1,0,0,0.03,0.06,0,1
275,3,1,1,0,0,0.01,0.07,0,1
116,12,0,0,1,1,0.1,0.08,0,1
164,7,1,1,0,0,0.04,0.07,0,1
3,6,0,0,0,0,1,0,0.33,0
1,14,1,0.07,0,0,1,0,0.14,0
194,3,0,0,1,1,0.02,0.07,0,1
1,2,0,0,0,0,1,0,1,0
13,13,0,0,0,0,1,0,0,0
1,9,0,0,0,0,1,0,0.33,0
8,8,0,0,0,0,1,0,0,0
8,8,0,0,0,0,1,0,0,0
121,16,0,0,1,1,0.13,0.07,0,1
220,11,1,1,0,0,0.05,0.05,0,1
1,1,0,0,0,0,1,0,0,0
8,11,0,0,0,0,1,0,0.27,0
23,23,0,0,0,0,1,0,0,0
3,9,0,0,0,0,1,0,0.33,0
29,2,1,1,0,0,0.07,0.14,0,1
229,11,0,0,1,1,0.05,0.06,0,1
118,16,0,0,1,1,0.14,0.07,0,1
240,9,1,1,0,0,0.04,0.06,0,1
3,4,0,0,0,0.25,1,0,0.5,0
18,18,1,1,0,0,1,0,0,1
8,2,0,0,0,0,0.25,0.25,0,0
51,57,0,0,0,0,1,0,0.04,0
1,2,0,0,0,0,1,0,1,0
1,1,0,0,0,0,1,0,0,0
434,434,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
144,15,0,0,1,1,0.1,0.06,0,1
258,9,1,1,0,0,0.03,0.05,0,1
1,1,0,0,0,0,1,0,0,0
154,154,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
511,1,0.17,1,0.82,0,0,1,0,1
11,12,0,0,0,0,1,0,0.17,0
111,5,0,0,1,1,0.05,0.06,0,1
228,22,1,1,0,0,0.1,0.05,0,1
282,16,1,1,0,0,0.06,0.06,0,1
9,9,0,0,0,0,1,0,0,0
307,306,0,0,0,0,1,0.01,0,0
1,1,0,0,0,0,1,0,0,0
43,121,0,0,0,0,1,0,0.02,0
202,202,0,0,0,0,1,0,0,0
282,282,0,0,0,0,1,0,0,1
4,4,0,0,0,0,1,0,0,0
250,250,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,0
1,1,0,0,0,0,1,0,0,0
20,20,0,0,0,0,1,0,0,0
23,43,0,0,0,0,1,0,0.12,0
2,1,0,0,0,0,0.5,1,0,0
1,1,0,0,1,1,1,0,0,0
3,5,0,0,0,0,1,0,0.4,0
10,16,0,0,0,0,1,0,0.25,0
75,6,1,1,0,0,0.08,0.07,0,1
6,26,0,0,0,0,1,0,0.08,0
262,7,1,1,0,0,0.03,0.06,0,1
1,1,0,0,1,1,1,0,0,0
1,34,0,0,0,0,1,0,1,1
206,18,1,1,0,0,0.09,0.07,0,1
17,19,0,0,0,0,1,0,0.16,0
270,7,1,1,0,0,0.03,0.06,0,1
2,2,0,0,1,1,1,0,0,1
239,6,1,1,0,0,0.03,0.06,0,1
229,7,1,1,0,0,0.03,0.07,0,1
3,2,0,0,0.67,1,0.67,0.67,0,0
2,2,0,0,0,0,1,0,0,0
113,7,1,1,0,0,0.06,0.08,0,1
279,16,1,1,0,0,0.06,0.05,0,1
3,3,0,0,0,0,1,0,0,0
233,13,1,1,0,0,0.06,0.07,0,1
148,148,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
207,7,1,1,0,0,0.03,0.06,0,1
112,5,0,0,1,1,0.04,0.08,0,1
1,1,0,0,0,0,1,0,0,0
4,4,0.25,0.25,0,0,1,0,0,0
210,12,1,1,0,0,0.06,0.06,0,1
1,2,0,0,0,0,1,0,1,0
255,16,1,1,0,0,0.06,0.07,0,1
102,2,1,1,0,0,0.02,0.05,0,1
8,8,0,0,0,0,1,0,0,0
4,1,1,1,0,0,0.25,0.75,0,1
175,3,1,1,0,0,0.02,0.06,0,1
121,121,0,0,0,0,1,0,0,0
118,13,1,1,0,0,0.11,0.06,0,1
1,1,0,0,1,1,1,0,0,1
3,10,0,0,0,0,1,0,0.3,0
206,4,1,1,0,0,0.02,0.07,0,1
134,134,0,0,0,0,1,0,0,1
432,1,0.05,0,0.93,1,0,1,0,1
1,1,0,0,0,0,1,0,0,1
1,36,0,0,0,0,1,0,1,1
72,3,0.79,0.67,0.21,0.33,0.04,0.38,0,1
144,9,1,1,0,0,0.06,0.06,0,1
4,4,0.25,0.25,0,0,1,0,0,0
9,10,0,0,0,0,1,0,0.2,0
253,18,1,1,0,0,0.07,0.06,0,1
9,23,0,0,0,0,1,0,0.09,0
247,16,1,1,0,0,0.06,0.06,0,1
1,18,0,0,0,0,1,0,0.17,0
1,1,0,0,0,0,1,0,0,0
282,17,1,1,0,0,0.06,0.06,0,1
6,7,0,0,0,0,1,0,0.29,0
89,17,1,1,0,0,0.19,0.06,0,1
212,212,0,0,0,0,1,0,0,0
144,14,0,0,1,1,0.1,0.06,0,1
15,15,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
8,1,0,0,0.38,0,0.12,1,0,1
1,1,0,0,1,1,1,0,0,0
258,3,0,0,1,1,0.01,0.07,0,1
101,18,1,1,0,0,0.18,0.06,0,1
7,7,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0
284,19,1,1,0,0,0.07,0.06,0,1
2,2,0,0,0,0,1,0,0,0
4,2,0,0,0,0,0.5,0.5,0,0
3,1,0,0,0,0,0.33,0.67,0,0
104,18,0,0,1,1,0.17,0.08,0,1
80,160,0,0,0,0,0.99,0.03,0.01,0
67,17,1,1,0,0,0.25,0.06,0,1
291,16,1,1,0,0,0.05,0.06,0,1
18,18,0,0,0,0,1,0,0,0
114,15,1,1,0,0,0.13,0.05,0,1
116,2,1,1,0,0,0.02,0.06,0,1
6,6,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
1,1,0,0,0,0,1,0,0,0
9,5,1,1,0,0,0.56,0.33,0,1
1,1,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
235,15,1,1,0,0,0.06,0.06,0,1
9,9,0,0,0,0,1,0,0,0
1,4,0,0,0,0,1,0,1,0
179,25,1,1,0,0,0.14,0.05,0,1
2,2,0,0,0,0,1,0,0,0
272,6,1,1,0,0,0.02,0.05,0,1
1,1,0,0,0,0,1,0,0,0
1,13,0,0,0,0,1,0,0.23,0
248,11,1,1,0,0,0.04,0.05,0,1
9,9,1,1,0,0,1,0,0,1
1,9,0,0,0,0,1,0,1,1
126,16,1,1,0,0,0.13,0.06,0,1
7,12,0,0,0,0,1,0,0.17,0
1,36,0,0,0,0,1,0,1,1
12,13,0,0,0,0,1,0,0.15,0
1,1,0,0,0,0,1,0,0,0
150,20,1,1,0,0,0.13,0.05,0,1
3,3,0,0,0,0,1,0,0,0
1,1,0,0,1,1,1,0,0,1
15,15,0,0,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
114,6,1,1,0,0,0.05,0.06,0,1
7,13,0,0,0,0,1,0,0.23,0
1,41,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
19,45,0,0,0,0,1,0,0.04,0
279,23,1,1,0,0,0.08,0.05,0,1
239,4,1,1,0,0,0.02,0.05,0,1
77,156,0,0,0,0,1,0,0.01,0
1,20,0,0,0,0,1,0,1,1
1,1,0,0,0,0,1,0,0,0
277,20,0,0,1,1,0.07,0.06,0,1
92,92,0,0,0,0,1,0,0,1
511,1,0.05,0,0.95,1,0,1,0,1
2,2,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
3,3,0,0,0,0,1,0,0,0
2,5,0,0,0,0,1,0,0.6,0
123,18,1,1,0,0,0.15,0.06,0,1
1,1,0,0,0,0,1,0,0,0
10,10,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
213,215,0,0,0,0,1,0.01,0.01,0
273,6,1,1,0,0,0.02,0.07,0,1
1,12,0,0,0,0,1,0,1,1
3,3,0,0,0,0,1,0,0,0
9,10,0,0,0,0,1,0,0.2,0
7,7,0,0,0.43,0.43,1,0,0,0
2,2,0,0,0,0,1,0,0,0
511,511,0,0,0,0,1,0,0,1
40,40,0,0,0,0,1,0,0,0
171,8,1,1,0,0,0.05,0.08,0,1
12,13,0,0,0,0,1,0,0.15,0
511,511,0,0,0,0,1,0,0,1
1,6,0,0,0,0,1,0,1,0
26,4,1,1,0,0,0.15,0.15,0,1
36,12,1,1,0,0,0.33,0.11,0,1
2,2,0.5,0.5,0,0,1,0,0,0
9,9,0,0,0,0,1,0,0,0
10,10,0,0,0,0,1,0,0,0
149,20,0,0,1,1,0.13,0.05,0,1
2,2,0,0,0,0,1,0,0,1
10,10,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
6,36,0,0,0,0,1,0,0.14,0
3,3,0,0,0,0,1,0,0,0
5,5,0,0,0,0,1,0,0,0
19,37,0,0,0,0,1,0,0.05,0
9,10,0,0,0,0,1,0,0.2,0
9,9,0,0,0,0,1,0,0,0
167,20,1,1,0,0,0.12,0.06,0,1
2,2,0,0,0,0,1,0,0,0
16,41,0,0,0,0,1,0,0.07,0
260,7,1,1,0,0,0.03,0.06,0,1
237,18,1,1,0,0,0.08,0.07,0,1
269,1,0.08,0,0.87,1,0,1,0,1
8,9,0,0,0,0,1,0,0.22,0
115,2,1,1,0,0,0.02,0.05,0,1
1,24,0,0,0,0,1,0,1,1
2,2,0,0,1,1,1,0,0,1
288,11,1,1,0,0,0.04,0.06,0,1
1,1,0,0,0,0,1,0,0,1
55,1,0.13,0,0.87,1,0.02,1,0,1
1,4,0,0,0,0,1,0,0.5,0
275,18,1,1,0,0,0.07,0.06,0,1
1,1,0,0,0,0,1,0,0,0
239,5,1,1,0,0,0.02,0.07,0,1
285,13,1,1,0,0,0.05,0.06,0,1
111,10,0,0,1,1,0.09,0.07,0,1
239,19,1,1,0,0,0.08,0.05,0,1
267,267,0,0,0,0,1,0,0,0
21,24,0,0,0,0,1,0,0.12,0
288,8,1,1,0,0,0.03,0.06,0,1
150,20,1,1,0,0,0.13,0.06,0,1
1,1,0,0,1,1,1,0,0,1
1,52,0,0,0,0,1,0,1,1
150,20,0,0,1,1,0.13,0.05,0,1
43,43,0,0,0,0,1,0,0,1
272,15,1,1,0,0,0.06,0.07,0,1
1,1,0,0,1,1,1,0,0,0
269,22,1,1,0,0,0.08,0.05,0,1
86,5,1,1,0,0,0.06,0.07,0,1
189,16,1,1,0,0,0.08,0.06,0,1
1,9,0,0,0,0,1,0,1,1
29,7,1,1,0,0,0.24,0.14,0,1
2,2,0,0,0,0,1,0,0,0
253,1,1,1,0,0,0,0.07,0,1
1,40,0,0,0,0,1,0,1,1
147,18,1,1,0,0,0.12,0.05,0,1
511,511,0,0,0,0,1,0,0,1
2,1,0,0,0,0,0.5,1,0,0
2,2,0,0,0,0,1,0,0,0
26,2,0,0,0,0,0.08,0.27,0,1
4,4,0,0,0,0,1,0,0,0
48,129,0,0,0,0,1,0,0.02,0
435,435,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,0,0,0
59,60,0,0,0,0,1,0,0.03,0
115,2,1,1,0,0,0.02,0.07,0,1
6,6,0,0,0,0,1,0,0,0
226,14,0,0,1,1,0.06,0.07,0,1
107,25,1,1,0,0,0.23,0.05,0,1
276,16,1,1,0,0,0.06,0.06,0,1
441,441,0,0,0,0,1,0,0,1
1,1,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
210,210,0,0,0,0,1,0,0,0
4,4,0,0,0,0,1,0,0,0
281,11,0,0,1,1,0.04,0.06,0,1
242,19,1,1,0,0,0.08,0.07,0,1
4,4,0,0,0,0,1,0,0,0
1,2,0,0,1,0.5,1,0,1,0
16,16,0,0,0,0,1,0,0,0
257,5,1,1,0,0,0.02,0.07,0,1
14,18,0,0,0,0,1,0,0.22,0
1,1,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,1
7,7,0,0,0,0,1,0,0,0
9,11,0,0,0,0,1,0,0.27,0
230,11,1,1,0,0,0.05,0.07,0,1
281,16,1,1,0,0,0.06,0.05,0,1
120,1,0.01,0,0.94,1,0.01,1,0,1
8,13,0,0,0,0,1,0,0.31,0
1,1,0,0,0,0,1,0,0,0
189,188,0,0,0,0,0.99,0.01,0,0
2,1,0,0,1,1,0.5,1,0,1
151,231,0,0,0,0,1,0,0.01,0
289,17,1,1,0,0,0.06,0.06,0,1
1,7,0,0,0,0,1,0,0.29,0
196,17,1,1,0,0,0.09,0.06,0,1
8,8,0,0,0,0,1,0,0,0
247,10,1,1,0,0,0.04,0.06,0,1
14,14,0,0,0,0,1,0,0,0
170,2,1,1,0,0,0.01,0.09,0,1
141,16,1,1,0,0,0.11,0.06,0,1
17,20,0,0,0,0,1,0,0.1,0
23,23,0,0,0,0,1,0,0,0
3,6,0,0,0,0,1,0,0.5,0
71,17,1,1,0,0,0.24,0.06,0,1
15,9,0,0,0,0,0.6,0.33,0,1
3,8,0,0,0,0,1,0,0.25,0
266,10,0,0,1,1,0.04,0.06,0,1
446,446,0,0,0,0,1,0,0,1
271,20,1,1,0,0,0.07,0.06,0,1
1,1,0,0,0,0,1,0,0,0
19,8,1,1,0,0,0.42,0.21,0,1
1,1,1,1,0,0,1,0,0,1
68,148,0,0,0,0,1,0,0.01,0
2,4,0,0,0,0,1,0,0.75,0
13,13,0,0,0,0,1,0,0,0
1,30,0,0,0,0,1,0,1,1
17,27,0,0,0,0,1,0,0.11,0
28,22,1,1,0,0,0.79,0.07,0,1
2,2,0,0,1,1,1,0,0,1
133,3,0,0,1,1,0.02,0.07,0,1
6,6,0,0,0,0,1,0,0,0
217,5,1,1,0,0,0.02,0.07,0,1
107,112,0,0,0,0,1,0,0.03,0
2,4,0,0,0,0,1,0,0.5,0
261,261,0,0,0,0,1,0,0,0
1,1,0,0,0,0,1,0,0,0
4,4,0,0,0,0,1,0,0,0
2,2,0,0,0,0,1,0,0,0
197,14,1,1,0,0,0.07,0.08,0,1
106,106,0,0,0,0,1,0,0,0
24,23,0,0,0,0,0.96,0.08,0,0
1,2,0,0,0,0,1,0,1,0
8,10,0,0,0,0,1,0,0.2,0
110,18,1,1,0,0,0.16,0.05,0,1
1,1,0,0,0,0,1,0,0,0
1,3,0,0,0,0,1,0,0.67,0
1,1,0,0,0,0,1,0,0,0
123,13,1,1,0,0,0.11,0.07,0,1
2,2,0,0,0,0,1,0,0,0
1,2,0,0,0,0,1,0,1,0
112,15,1,1,0,0,0.13,0.04,0,1
144,15,1,1,0,0,0.1,0.06,0,1
209,3,1,1,0,0,0.01,0.06,0,1
2,14,0,0,0,0,1,0,0.14,0
18,18,0,0,0,0,1,0,0,0
19,6,0.95,1,0.05,0,0.32,0.21,0,1
